srcport,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,foreigninterface,dstport,direction,class,category,action,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,dstipv4,dstisp,dstusagetype,localinterface,connectionid,dstcountry,dstcountrycode,dstcity,dstdomain,dstlatitude,dstlongitude,dstregion,msg,srccountry,srccountrycode,srccity,srcdomain,srclatitude,srclongitude,srcregion,count,aclname,reason,duration,bytes,srchost,accessgroup,dsthost,type,group,srcmac,interface
49815,172.20.44.151,172.20.45.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic TCP translation from inside:172.20.44.151/49815 to outside2:117.102.103.99/49815 duration 0:00:01,tcp,%ASA-6-305012,firewall,2017-05-09T03:01:08.157Z,514,172.20.45.250,cisco_asa-854049557,157,<166>May 09 2017 03:01:08,6469230450,0,0.0.0.0/514/udp,2afd-181989f72,11005,outside2,49815,dynamic,cisco_asa,translation,teardown,805cfa33-fe24-42a5-8989-c63ff35e51c5#151,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#151"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":150,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,inside, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , ,1, , , , , , , , 
21667,192.168.44.10,172.20.45.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 19119696 for WAN:192.168.21.10/7800 (192.168.21.10/7800) to inside:192.168.44.10/21667 (192.168.44.10/21667),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:08.168Z,514,172.20.45.250,cisco_asa-1992304797,181,<166>May 09 2017 03:01:08,6469230451,0,0.0.0.0/514/udp,2afd-181989f73,11005,wan,7800,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#152,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#152"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":151,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,192.168.21.10,private ip address lan,rsv,inside,19119696, , , , , , , , , , , , , , , , , , , , , , , , , , , 
27240,172.20.44.129,172.20.45.250,127.0.0.1,: %ASA-6-302015: Built outbound UDP connection 19119699 for outside2:157.55.56.171/40023 (157.55.56.171/40023) to inside:172.20.44.129/27240 (117.102.103.99/27240),udp,%ASA-6-302015,vpn,2017-05-09T03:01:08.324Z,514,172.20.45.250,cisco_asa-375397979,189,<166>May 09 2017 03:01:08,6469230455,0,0.0.0.0/514/udp,2afd-181989f77,11005,outside2,40023,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#154,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#154"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":153,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,157.55.56.171,microsoft corporation,ses,inside, ,united states,us,chicago,microsoft.com,41.85002899169922,-87.6500473022461,illinois, , , , , , , , , , , , , , , , , , , , 
27240,172.20.44.129,172.20.45.250,127.0.0.1,: %ASA-6-302015: Built outbound UDP connection 19119703 for outside2:64.4.23.158/40024 (64.4.23.158/40024) to inside:172.20.44.129/27240 (117.102.103.99/27240),udp,%ASA-6-302015,vpn,2017-05-09T03:01:08.326Z,514,172.20.45.250,cisco_asa-375397979,185,<166>May 09 2017 03:01:08,6469230459,0,0.0.0.0/514/udp,2afd-181989f7b,11005,outside2,40024,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#156,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#156"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":155,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,64.4.23.158,microsoft corporation,ses,inside, ,united states,us,redmond,microsoft.com,47.682899475097656,-122.12090301513672,washington, , , , , , , , , , , , , , , , , , , , 
57373,172.20.44.21,172.20.45.250,127.0.0.1,: %ASA-6-302015: Built outbound UDP connection 19119706 for WAN:172.21.14.28/53 (172.21.14.28/53) to inside:172.20.44.21/57373 (172.20.44.21/57373),udp,%ASA-6-302015,vpn,2017-05-09T03:01:08.421Z,514,172.20.45.250,cisco_asa-375397979,173,<166>May 09 2017 03:01:08,6469230480,0,0.0.0.0/514/udp,2afd-181989f90,11005,wan,53,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#194,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#194"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":193,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,172.21.14.28,private ip address lan,rsv,inside, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21668,192.168.44.10,172.20.45.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 19119709 for WAN:192.168.21.10/7800 (192.168.21.10/7800) to inside:192.168.44.10/21668 (192.168.44.10/21668),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:08.888Z,514,172.20.45.250,cisco_asa-1992304797,181,<166>May 09 2017 03:01:08,6469230503,0,0.0.0.0/514/udp,2afd-181989fa7,11005,wan,7800,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#226,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#226"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":225,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,192.168.21.10,private ip address lan,rsv,inside,19119709, , , , , , , , , , , , , , , , , , , , , , , , , , , 
53693,172.20.44.21,172.20.45.250,127.0.0.1,: %ASA-6-302015: Built outbound UDP connection 19119711 for WAN:172.22.19.15/389 (172.22.19.15/389) to inside:172.20.44.21/53693 (172.20.44.21/53693),udp,%ASA-6-302015,vpn,2017-05-09T03:01:09.312Z,514,172.20.45.250,cisco_asa-375397979,175,<166>May 09 2017 03:01:09,6469230508,0,0.0.0.0/514/udp,2afd-181989fac,11005,wan,389,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#228,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#228"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":227,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,172.22.19.15,private ip address lan,rsv,inside, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
60428,172.20.44.21,172.20.45.250,127.0.0.1,: %ASA-6-302015: Built outbound UDP connection 19119713 for WAN:172.21.14.21/389 (172.21.14.21/389) to inside:172.20.44.21/60428 (172.20.44.21/60428),udp,%ASA-6-302015,vpn,2017-05-09T03:01:09.312Z,514,172.20.45.250,cisco_asa-375397979,175,<166>May 09 2017 03:01:09,6469230510,0,0.0.0.0/514/udp,2afd-181989fae,11005,wan,389,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#229,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#229"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":228,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,172.21.14.21,private ip address lan,rsv,inside, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
443,52.216.226.187,172.20.37.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from outside2:52.216.226.187/443 to inside:177.43.177.18/57348 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:08.802Z,514,172.20.37.250,cisco_asa-2584709249,189,<166>May 09 2017 01:01:08,6523156173,0,0.0.0.0/514/udp,2af9-184cf76cd,11001,inside,57348, ,cisco_asa, , ,805cfa33-fe24-42a5-8989-c63ff35e51c5#237,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#237"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":236,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",amazon technologies inc.,dch,11001,177.43.177.18,fundacao GlobalComm the global com,com,outside2, ,brazil,br,rio de janeiro,gvt.net.br,-22.902780532836914,-43.20750045776367,rio de janeiro,sfr requested asa to bypass further packet redirection and process tcp flow,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , , , , , 
53780,172.20.36.126,172.20.37.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 4071611 for WAN:172.21.18.13/7080 (172.21.18.13/7080) to inside:172.20.36.126/53780 (172.20.36.126/53780),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:08.854Z,514,172.20.37.250,cisco_asa-1992304797,178,<166>May 09 2017 01:01:08,6523156175,0,0.0.0.0/514/udp,2af9-184cf76cf,11001,wan,7080,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#238,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#238"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":237,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001,172.21.18.13,private ip address lan,rsv,inside,4071611, , , , , , , , , , , , , , , , , , , , , , , , , , , 
0,172.21.25.40,172.20.49.250,127.0.0.1,: %ASA-6-302020: Built inbound ICMP connection for faddr 172.21.25.40/0 gaddr 172.20.49.1/0 laddr 172.20.49.1/0,icmp,%ASA-6-302020,firewall,2017-05-09T03:01:08.720Z,514,172.20.49.250,cisco_asa-2902765419,137,<166>May 09 2017 03:01:08,4087043385,0,0.0.0.0/514/udp,2b01-f39b5539,11009,172.20.49.1,0,inbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#240,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#240"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":239,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
7080,172.21.18.13,172.20.49.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 26002010 for WAN:172.21.18.13/7080 to inside:172.20.48.26/58982 duration 0:11:04 bytes 4210 FIN Timeout,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:08.834Z,514,172.20.49.250,cisco_asa-173480565,170,<166>May 09 2017 03:01:08,4087043387,0,0.0.0.0/514/udp,2b01-f39b553b,11009,inside,58982, ,cisco_asa,connection,teardown,805cfa33-fe24-42a5-8989-c63ff35e51c5#241,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#241"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":240,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009,172.20.48.26,private ip address lan,rsv,wan,26002010, , , , , , , , , , , , , , , , , ,fin timeout,664,4210, , , , , , , 
52411,172.20.48.161,172.20.49.250,127.0.0.1,": %ASA-2-106100: access-list inside_access_out permitted tcp inside/172.20.48.161(52411) -> outside2/34.195.92.116(443) hit-cnt 1 first hit [0x7af8e104, 0x0]",tcp,%ASA-2-106100,firewall,2017-05-09T03:01:08.951Z,514,172.20.49.250,cisco_asa-3528583999,183,<162>May 09 2017 03:01:08,4087043391,0,0.0.0.0/514/udp,2b01-f39b553f,11009,outside2,443, ,cisco_asa, ,permitted,805cfa33-fe24-42a5-8989-c63ff35e51c5#243,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#243"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":242,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009,34.195.92.116,amazon technologies inc.,dch,inside, ,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , ,1,inside_access_out, , , , , , , , , , 
52411,172.20.48.161,172.20.49.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 26004146 for outside2:34.195.92.116/443 (34.195.92.116/443) to inside:172.20.48.161/52411 (197.211.51.194/52411),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:08.951Z,514,172.20.49.250,cisco_asa-1992304797,185,<166>May 09 2017 03:01:08,4087043393,0,0.0.0.0/514/udp,2b01-f39b5541,11009,outside2,443,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#245,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#245"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":244,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009,34.195.92.116,amazon technologies inc.,dch,inside,26004146,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , , , , , , , , , , , , , 
 ,172.21.215.201,172.21.15.12,127.0.0.1,: %ASA-1-106021: Deny UDP reverse path check from 172.21.215.201 to 239.255.255.250 on interface outside,udp,%ASA-1-106021,firewall,2017-05-09T03:01:09.624Z,514,172.21.15.12,cisco_asa-960848156,130,<161>May 08 2017 23:01:09,28080657530,1,0.0.0.0/514/udp,2b03-689bcd47a,11011, , , ,cisco_asa, ,deny,805cfa33-fe24-42a5-8989-c63ff35e51c5#257,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#257"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":256,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,239.255.255.250,multicast,rsv,outside, , , , , , , , ,reverse path check, , , , , , , , , , , , , , , , , , , 
53159,192.168.245.81,172.20.45.250,127.0.0.1,: %ASA-6-305011: Built dynamic UDP translation from dmz-wireless:192.168.245.81/53159 to outside2:117.102.103.99/53159,udp,%ASA-6-305011,firewall,2017-05-09T03:01:00.171Z,514,172.20.45.250,cisco_asa-1566950457,144,<166>May 09 2017 03:01:00,6469229956,0,0.0.0.0/514/udp,2afd-181989d84,11005,outside2,53159,dynamic,cisco_asa,translation,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#266,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#266"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":265,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,dmz-wireless, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , , , , , , , , , , 
0,117.102.103.97,172.20.45.250,127.0.0.1,: %ASA-6-302020: Built inbound ICMP connection for faddr 117.102.103.97/0 gaddr 117.102.103.99/0 laddr 192.168.245.81/53159,icmp,%ASA-6-302020,firewall,2017-05-09T03:01:00.172Z,514,172.20.45.250,cisco_asa-2902765419,149,<166>May 09 2017 03:01:00,6469229958,0,0.0.0.0/514/udp,2afd-181989d86,11005,117.102.103.99,0,inbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#267,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#267"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":266,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",biznet isp,isp,11005, , , , , , , , , , , , , ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , , 
0,172.20.45.6,172.20.45.250,127.0.0.1,: %ASA-6-302021: Teardown ICMP connection for faddr 172.20.45.6/0 gaddr 172.20.44.72/0 laddr 172.20.44.72/0,icmp,%ASA-6-302021,firewall,2017-05-09T03:01:00.837Z,514,172.20.45.250,cisco_asa-2914843190,133,<166>May 09 2017 03:01:00,6469229981,0,0.0.0.0/514/udp,2afd-181989d9d,11005, ,0, ,cisco_asa,connection,teardown,805cfa33-fe24-42a5-8989-c63ff35e51c5#277,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#277"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":276,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,172.20.44.72,private ip address lan,rsv, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
55085,172.20.44.22,172.20.45.250,127.0.0.1,: %ASA-6-302015: Built outbound UDP connection 19119607 for DMZ:172.20.145.22/53 (172.20.145.22/53) to inside:172.20.44.22/55085 (172.20.44.22/55085),udp,%ASA-6-302015,vpn,2017-05-09T03:01:01.418Z,514,172.20.45.250,cisco_asa-375397979,175,<166>May 09 2017 03:01:01,6469229993,0,0.0.0.0/514/udp,2afd-181989da9,11005,dmz,53,outbound,cisco_asa,connection,built,805cfa33-fe24-42a5-8989-c63ff35e51c5#297,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#297"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":296,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,172.20.145.22,private ip address lan,rsv,inside, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
88,172.21.14.28,172.20.41.250,127.0.0.1,: %ASA-6-302014: Teardown TCP connection 25408113 for WAN:172.21.14.28/88 to inside:172.20.40.22/56519 duration 0:00:00 bytes 2676 TCP FINs,tcp,%ASA-6-302014,vpn,2017-05-09T03:01:01.272Z,514,172.20.41.250,cisco_asa-173480565,165,<166>May 09 2017 03:01:01,211999006,0,0.0.0.0/514/udp,2afc-ca2d91e,11004,inside,56519, ,cisco_asa,connection,teardown,805cfa33-fe24-42a5-8989-c63ff35e51c5#304,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#304"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":303,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004,172.20.40.22,private ip address lan,rsv,wan,25408113, , , , , , , , , , , , , , , , , ,tcp fins,0,2676, , , , , , , 
0,172.20.49.4,172.20.49.250,127.0.0.1,: %ASA-6-302021: Teardown ICMP connection for faddr 172.20.49.4/0 gaddr 172.20.48.22/0 laddr 172.20.48.22/0,icmp,%ASA-6-302021,firewall,2017-05-09T03:01:01.961Z,514,172.20.49.250,cisco_asa-2914843190,133,<166>May 09 2017 03:01:01,4087043291,0,0.0.0.0/514/udp,2b01-f39b54db,11009, ,0, ,cisco_asa,connection,teardown,805cfa33-fe24-42a5-8989-c63ff35e51c5#318,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#318"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":317,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009,172.20.48.22,private ip address lan,rsv, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
46889,192.168.245.79,172.20.45.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from dmz-wireless:192.168.245.79/46889 to outside2:31.13.78.36/443 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:01.991Z,514,172.20.45.250,cisco_asa-2584709249,193,<166>May 09 2017 03:01:01,6469230016,0,0.0.0.0/514/udp,2afd-181989dc0,11005,outside2,443, ,cisco_asa, , ,805cfa33-fe24-42a5-8989-c63ff35e51c5#322,"{""id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5#322"",""num_events"":900,""data_type"":""passthrough"",""batch_id"":""805cfa33-fe24-42a5-8989-c63ff35e51c5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":321,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,31.13.78.36,facebook ireland ltd,dch,dmz-wireless, ,singapore,sg,singapore,facebook.com,1.2896699905395508,103.85006713867188,singapore,sfr requested asa to bypass further packet redirection and process tcp flow, , , , , , , , , , , , , , , , , , , 
