username,starttime,srcport,srcipv4,srchost,rule,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,hostname,group,endtime,dstipv4,direction,class,application,action,accountdomain,_eventid,__metadata__,srcisp,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,size,process,msg,md5,deviceid,description,server,risklevel,info,duration,ruleid,filepath,filename,dstport,category
k.mcewen,2017-05-08T11:04:37.000Z,17500,255.255.255.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT5192A,Local: 255.255.255.255,Local: 17500,Local: gcgcgcgcgcgc,Remote: 172.24.32.38,Remote: ,Remote: 17500,Remote: 34028681743C,UDP,Inbound,Begin: 2017-05-08 11:04:37,End: 2017-05-08 11:04:37,Occurrences: 2,Application: ,Rule: block Incoming,Location: Default,User: K.McEwen,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:33.938Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,363,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067017778,1,0.0.0.0/514/udp,2b03-688ecb432,11011,nyclt5192a,default,2017-05-08T11:04:37.000Z,172.24.32.38,inbound,symantec_endpoint_protection, ,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#379,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#379"",""num_events"":2969,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":378,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",reserved rfc3330,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T11:03:13.000Z,62431,172.24.33.19,4845200baa4a,allow outbound,gcsmq0602,127.0.0.1,"NYCLT4769,Local: 172.24.33.19,Local: 62431,Local: 4845200BAA4A,Remote: 34.195.92.116,Remote: sensors.quick-whale.my.carbonblack.io,Remote: 443,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 11:03:13,End: 2017-05-08 11:03:13,Occurrences: 1,Application: C:/Windows/CarbonBlack/cb.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:15:33.994Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,421,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067017948,1,0.0.0.0/514/udp,2b03-688ecb4dc,11011,nyclt4769,default,2017-05-08T11:03:13.000Z,34.195.92.116,outbound,symantec_endpoint_protection,c:/windows/carbonblack/cb.exe,allowed,nt authority,817105e4-a989-46f3-a54e-0f7ed1e418cd#701,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#701"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":700,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,ashburn,amazon.com,amazon technologies inc.,39.04372024536133,-77.48748779296875,virginia,dch,11011, , , , , , , , , , , , , , , 
y.allen,2017-05-08T11:03:19.000Z,5353,224.0.0.251,01005e0000fb,block incoming,gcsmq0602,127.0.0.1,"NYCLT4769,Local: 224.0.0.251,Local: 5353,Local: 01005E0000FB,Remote: 172.24.33.190,Remote: ,Remote: 5353,Remote: 748114340F73,UDP,Inbound,Begin: 2017-05-08 11:03:19,End: 2017-05-08 11:03:19,Occurrences: 1,Application: C:/Program Files (x86)/Google/Chrome/Application/chrome.exe,Rule: block Incoming,Location: Default,User: y.allen,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:34.056Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,415,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067018168,1,0.0.0.0/514/udp,2b03-688ecb5b8,11011,nyclt4769,default,2017-05-08T11:03:19.000Z,172.24.33.190,inbound,symantec_endpoint_protection,c:/program files (x86)/google/chrome/application/chrome.exe,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#728,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#728"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":727,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
y.allen,2017-05-08T11:03:30.000Z,67,255.255.255.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT4769,Local: 255.255.255.255,Local: 67,Local: gcgcgcgcgcgc,Remote: 172.24.33.150,Remote: ,Remote: 68,Remote: E4B318D81477,UDP,Inbound,Begin: 2017-05-08 11:03:30,End: 2017-05-08 11:03:30,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: y.allen,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:34.080Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,356,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067018199,1,0.0.0.0/514/udp,2b03-688ecb5d7,11011,nyclt4769,default,2017-05-08T11:03:30.000Z,172.24.33.150,inbound,symantec_endpoint_protection, ,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#735,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#735"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":734,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",reserved rfc3330,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
y.allen,2017-05-08T11:03:08.000Z,1900,239.255.255.250,4845200baa4a,block incoming,gcsmq0602,127.0.0.1,"NYCLT4769,Local: 239.255.255.250,Local: 1900,Local: 4845200BAA4A,Remote: 172.24.33.141,Remote: ,Remote: 58147,Remote: 8C2937F1DDA0,UDP,Inbound,Begin: 2017-05-08 11:03:08,End: 2017-05-08 11:03:08,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: y.allen,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:34.153Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,361,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067018321,1,0.0.0.0/514/udp,2b03-688ecb651,11011,nyclt4769,default,2017-05-08T11:03:08.000Z,172.24.33.141,inbound,symantec_endpoint_protection, ,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#753,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#753"",""num_events"":2963,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":752,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
k.jarvis,2017-05-08T10:48:51.000Z,50809,172.24.33.196,e4a7a0bdef16,allow outbound,gcsmq0602,127.0.0.1,"NYCLT4946A,Local: 172.24.33.196,Local: 50809,Local: E4A7A0BDEF16,Remote: 172.24.19.21,Remote: gcBRW0400.global.com,Remote: 445,Remote: 00000C9gc001,TCP,Outbound,Begin: 2017-05-08 10:48:51,End: 2017-05-08 10:48:51,Occurrences: 1,Application: C:/WINDOWS/system32/NTOSKRNL.EXE,Rule: Allow Outbound,Location: Default,User: K.Jarvis,Domain: globalcom,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:16:33.868Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,415,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126256,1,0.0.0.0/514/udp,2b03-688ee5bf0,11011,nyclt4946a,default,2017-05-08T10:48:51.000Z,172.24.19.21,outbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,allowed,globalcom,261c173b-77ec-4296-9552-3e46475079f6#193,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#193"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":192,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T10:48:19.000Z,5355,224.0.0.252,01005e0000fc,system network processes,gcsmq0602,127.0.0.1,"NYCLT4946A,Local: 224.0.0.252,Local: 5355,Local: 01005E0000FC,Remote: 172.24.32.120,Remote: ,Remote: 53796,Remote: 5CE0C508C956,UDP,Inbound,Begin: 2017-05-08 10:48:19,End: 2017-05-08 10:48:19,Occurrences: 1,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: Allowed",udp,SymantecServer,antivirus,2017-05-08T15:16:33.928Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,405,<58>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126418,1,0.0.0.0/514/udp,2b03-688ee5c92,11011,nyclt4946a,default,2017-05-08T10:48:19.000Z,172.24.32.120,inbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,261c173b-77ec-4296-9552-3e46475079f6#218,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#218"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":217,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
k.jarvis,2017-05-08T10:48:29.000Z,67,255.255.255.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT4946A,Local: 255.255.255.255,Local: 67,Local: gcgcgcgcgcgc,Remote: 172.24.33.5,Remote: ,Remote: 68,Remote: E4A7A0BDEF02,UDP,Inbound,Begin: 2017-05-08 10:48:29,End: 2017-05-08 10:48:29,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: K.Jarvis,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:33.976Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,356,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126507,1,0.0.0.0/514/udp,2b03-688ee5ceb,11011,nyclt4946a,default,2017-05-08T10:48:29.000Z,172.24.33.5,inbound,symantec_endpoint_protection, ,blocked,globalcom,261c173b-77ec-4296-9552-3e46475079f6#242,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#242"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":241,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",reserved rfc3330,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
k.jarvis,2017-05-08T10:48:45.000Z,1900,239.255.255.250,e4a7a0bdef16,block incoming,gcsmq0602,127.0.0.1,"NYCLT4946A,Local: 239.255.255.250,Local: 1900,Local: E4A7A0BDEF16,Remote: 172.24.34.86,Remote: ,Remote: 58331,Remote: 4C348822EC5A,UDP,Inbound,Begin: 2017-05-08 10:48:45,End: 2017-05-08 10:48:48,Occurrences: 4,Application: ,Rule: block Incoming,Location: Default,User: K.Jarvis,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:34.036Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,362,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126641,1,0.0.0.0/514/udp,2b03-688ee5d71,11011,nyclt4946a,default,2017-05-08T10:48:48.000Z,172.24.34.86,inbound,symantec_endpoint_protection, ,blocked,globalcom,261c173b-77ec-4296-9552-3e46475079f6#267,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#267"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":266,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
k.jarvis,2017-05-08T10:46:57.000Z,2,224.0.0.1,01005e000001,block incoming,gcsmq0602,127.0.0.1,"NYCLT4946A,Local: 224.0.0.1,Local: 2,Local: 01005E000001,Remote: 0.0.0.0,Remote: ,Remote: 0,Remote: E0553D35FACE,8,Inbound,Begin: 2017-05-08 10:46:57,End: 2017-05-08 10:48:06,Occurrences: 4,Application: ,Rule: block Incoming,Location: Default,User: K.Jarvis,Domain: globalcom,Action: blocked",8,SymantecServer,antivirus,2017-05-08T15:16:34.046Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,342,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126650,1,0.0.0.0/514/udp,2b03-688ee5d7a,11011,nyclt4946a,default,2017-05-08T10:48:06.000Z,0.0.0.0,inbound,symantec_endpoint_protection, ,blocked,globalcom,261c173b-77ec-4296-9552-3e46475079f6#271,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#271"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":270,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,broadcast rfc1700, , , ,rsv,11011, , , , , , , , , , , , , , , 
e.ramos2,2017-05-08T10:50:56.000Z,5353,224.0.0.251,01005e0000fb,block incoming,gcsmq0602,127.0.0.1,"MEXLT3493,Local: 224.0.0.251,Local: 5353,Local: 01005E0000FB,Remote: 172.20.32.153,Remote: ,Remote: 5353,Remote: 0050B6C4F47D,UDP,Inbound,Begin: 2017-05-08 10:50:56,End: 2017-05-08 10:50:57,Occurrences: 4,Application: C:/Program Files (x86)/Google/Chrome/Application/chrome.exe,Rule: block Incoming,Location: Default,User: E.Ramos2,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:34.085Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,416,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126784,1,0.0.0.0/514/udp,2b03-688ee5e00,11011,mexlt3493,default,2017-05-08T10:50:57.000Z,172.20.32.153,inbound,symantec_endpoint_protection,c:/program files (x86)/google/chrome/application/chrome.exe,blocked,globalcom,261c173b-77ec-4296-9552-3e46475079f6#278,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#278"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":277,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T10:50:38.000Z,5355,0.0.0.0,333300010003,block incoming,gcsmq0602,127.0.0.1,"MEXLT3493,Local: 0.0.0.0,Local: 5355,Local: 333300010003,Remote: 0.0.0.0,Remote: ,Remote: 52861,Remote: D8CB8AB42DAF,UDP,Inbound,Begin: 2017-05-08 10:50:38,End: 2017-05-08 10:50:52,Occurrences: 15,Application: C:/Windows/System32/svchost.exe,Rule: block Incoming,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:34.089Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,385,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067126790,1,0.0.0.0/514/udp,2b03-688ee5e06,11011,mexlt3493,default,2017-05-08T10:50:52.000Z,0.0.0.0,inbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,blocked,nt authority,261c173b-77ec-4296-9552-3e46475079f6#281,"{""id"":""261c173b-77ec-4296-9552-3e46475079f6#281"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""261c173b-77ec-4296-9552-3e46475079f6"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":280,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",broadcast rfc1700,rsv, , , , ,broadcast rfc1700, , , ,rsv,11011, , , , , , , , , , , , , , , 
r.cleveland,2017-05-08T11:05:58.000Z,67,255.255.255.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"nyclt5257,Local: 255.255.255.255,Local: 67,Local: gcgcgcgcgcgc,Remote: 0.0.0.0,Remote: ,Remote: 68,Remote: 4845200BAA4A,UDP,Inbound,Begin: 2017-05-08 11:05:58,End: 2017-05-08 11:05:58,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: r.cleveland,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:33.593Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,351,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067125573,1,0.0.0.0/514/udp,2b03-688ee5945,11011,nyclt5257,default,2017-05-08T11:05:58.000Z,0.0.0.0,inbound,symantec_endpoint_protection, ,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#2015,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#2015"",""num_events"":2950,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2014,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",reserved rfc3330,rsv, , , , ,broadcast rfc1700, , , ,rsv,11011, , , , , , , , , , , , , , , 
c.haider,2017-05-08T10:51:32.000Z,137,172.24.47.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT4656,Local: 172.24.47.255,Local: 137,Local: gcgcgcgcgcgc,Remote: 172.24.34.41,Remote: ,Remote: 137,Remote: 340286817428,UDP,Inbound,Begin: 2017-05-08 10:51:32,End: 2017-05-08 10:51:36,Occurrences: 5,Application: C:/WINDOWS/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: c.haider,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:33.656Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,388,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067125709,1,0.0.0.0/514/udp,2b03-688ee59cd,11011,nyclt4656,default,2017-05-08T10:51:36.000Z,172.24.34.41,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#2042,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#2042"",""num_events"":2950,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2041,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
local service,2017-05-08T10:51:34.000Z,123,172.24.33.63,e4a7a0beabea,system network processes,gcsmq0602,127.0.0.1,"NYCLT4656,Local: 172.24.33.63,Local: 123,Local: E4A7A0BEABEA,Remote: 172.24.19.20,Remote: gcbrw0000.global.com,Remote: 123,Remote: 00A289A6A455,UDP,Inbound,Begin: 2017-05-08 10:51:34,End: 2017-05-08 10:51:34,Occurrences: 1,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes,Location: Default,User: LOCAL SERVICE,Domain: NT AUTHORITY,Action: Allowed",udp,SymantecServer,antivirus,2017-05-08T15:16:33.668Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,422,<58>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067125735,1,0.0.0.0/514/udp,2b03-688ee59e7,11011,nyclt4656,default,2017-05-08T10:51:34.000Z,172.24.19.20,inbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,817105e4-a989-46f3-a54e-0f7ed1e418cd#2056,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#2056"",""num_events"":2950,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2055,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
c.haider,2017-05-08T10:52:04.000Z,138,172.24.47.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT4656,Local: 172.24.47.255,Local: 138,Local: gcgcgcgcgcgc,Remote: 172.24.33.141,Remote: ,Remote: 138,Remote: 8C2937F1DDA0,UDP,Inbound,Begin: 2017-05-08 10:52:04,End: 2017-05-08 10:52:09,Occurrences: 3,Application: C:/WINDOWS/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: c.haider,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:33.705Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,389,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067125825,1,0.0.0.0/514/udp,2b03-688ee5a41,11011,nyclt4656,default,2017-05-08T10:52:09.000Z,172.24.33.141,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#2070,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#2070"",""num_events"":2950,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2069,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
c.haider,2017-05-08T10:52:05.000Z,67,255.255.255.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT4656,Local: 255.255.255.255,Local: 67,Local: gcgcgcgcgcgc,Remote: 172.24.33.145,Remote: ,Remote: 68,Remote: 5CE0C508C983,UDP,Inbound,Begin: 2017-05-08 10:52:05,End: 2017-05-08 10:52:05,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: c.haider,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:16:33.709Z,63204,172.21.25.20,symantec_endpoint_protection-1453027712,357,<59>May  8 11:15:25 gcSMQ0602 SymantecServer: ,28067125835,1,0.0.0.0/514/udp,2b03-688ee5a4b,11011,nyclt4656,default,2017-05-08T10:52:05.000Z,172.24.33.145,inbound,symantec_endpoint_protection, ,blocked,globalcom,817105e4-a989-46f3-a54e-0f7ed1e418cd#2079,"{""id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd#2079"",""num_events"":2950,""data_type"":""passthrough"",""batch_id"":""817105e4-a989-46f3-a54e-0f7ed1e418cd"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2078,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",reserved rfc3330,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
