username,threshold,srcipv4,size,rawmsghostname,rawmsghostipv4,rawmsg,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,group,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,meta_cbname,length,eventid,description,protocol,dstipv4,action,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,reason,rateval,ratemax,rateid,rateavg,policy,count,ipv4,interface,number,duration,sentpackets,sentbytes,peer,srcport,localinterface,dstport,rcvdpackets,rcvdbytes
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-714003: IP = 104.214.68.55, IKE Responder starting QM: msg id = 00000007",%ASA-7-714003,ike responder starting qm,"firewall,ids",2017-05-08T15:28:50.870Z,514,172.21.15.12,cisco_asa_threat_detection-3753830271,107,<167>May 08 2017 11:28:50,28068403255,1,0.0.0.0/514/udp,2b03-68901d837,11011, ,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#1920,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#1920"",""num_events"":2857,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1919,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, ,00000007, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713225: Group = 104.214.68.55, IP = 104.214.68.55, Static Crypto Map check, map MindSpring, seq = 18 is a successful match",%ASA-7-713225,static crypto map check,"firewall,ids",2017-05-08T15:28:50.877Z,514,172.21.15.12,cisco_asa_threat_detection-3552148206,157,<167>May 08 2017 11:28:50,28068403600,1,0.0.0.0/514/udp,2b03-68901d990,11011,104.214.68.55,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#1956,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#1956"",""num_events"":2857,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1955,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , ,"map mindspring, seq = 18 is a successful match", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.214.68.55, IKE_DECODE RECEIVED Message (msgid=9) with payloads : HDR + HASH (8) + SA (1) + NONCE (10) + ID (5) + ID (5) + NONE (0) total length : 368",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + sa (1) + nonce (10) + id (5) + id (5) + none (0),"firewall,ids",2017-05-08T15:28:50.877Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,201,<167>May 08 2017 11:28:50,28068403605,1,0.0.0.0/514/udp,2b03-68901d995,11011, ,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#1958,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#1958"",""num_events"":2857,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1957,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011,368,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-715007: Group = 104.214.68.55, IP = 104.214.68.55, IKE got a KEY_ADD msg for SA: SPI = 0x0f116a6e",%ASA-7-715007,ike got a key_add msg for sa,"firewall,ids",2017-05-08T15:28:50.923Z,514,172.21.15.12,cisco_asa_threat_detection-1959390815,132,<167>May 08 2017 11:28:50,28068403875,1,0.0.0.0/514/udp,2b03-68901daa3,11011,104.214.68.55,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#2286,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#2286"",""num_events"":2828,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2285,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-715080: Group = 104.214.68.55, IP = 104.214.68.55, Starting P2 rekey timer: 3420 seconds.",%ASA-7-715080,starting p2 rekey timer,"firewall,ids",2017-05-08T15:28:50.927Z,514,172.21.15.12,cisco_asa_threat_detection-2270455483,124,<167>May 08 2017 11:28:50,28068403903,1,0.0.0.0/514/udp,2b03-68901dabf,11011,104.214.68.55,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#2294,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#2294"",""num_events"":2828,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2293,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , ,3420, , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-5-713120: Group = 104.214.68.55, IP = 104.214.68.55, PHASE 2 COMPLETED (msgid=00000009)",%ASA-5-713120,phase 2 completed,"firewall,ids",2017-05-08T15:28:50.927Z,514,172.21.15.12,cisco_asa_threat_detection-3472075545,120,<165>May 08 2017 11:28:50,28068403908,1,0.0.0.0/514/udp,2b03-68901dac4,11011,104.214.68.55,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#2295,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#2295"",""num_events"":2828,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2294,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, ,00000009, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-714003: IP = 104.214.68.55, IKE Responder starting QM: msg id = 00000003",%ASA-7-714003,ike responder starting qm,"firewall,ids",2017-05-08T15:28:50.869Z,514,172.21.15.12,cisco_asa_threat_detection-3753830271,107,<167>May 08 2017 11:28:50,28068403236,1,0.0.0.0/514/udp,2b03-68901d824,11011, ,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#2715,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#2715"",""num_events"":2828,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2714,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, ,00000003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713223: Group = 104.214.68.55, IP = 104.214.68.55, Static Crypto Map check, map = MindSpring, seq = 16, no ACL configured",%ASA-7-713223,static crypto map check,firewall,2017-05-08T15:28:50.875Z,514,172.21.15.12,cisco_asa_threat_detection-3250902253,156,<167>May 08 2017 11:28:50,28068403410,1,0.0.0.0/514/udp,2b03-68901d8d2,11011,104.214.68.55,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#2743,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#2743"",""num_events"":2828,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2742,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713066: Group = 104.214.68.55, IP = 104.214.68.55, IKE Remote Peer configured for crypto map: MindSpring",%ASA-7-713066,ike remote peer configured for crypto map: mindspring,"firewall,ids",2017-05-08T15:28:50.877Z,514,172.21.15.12,cisco_asa_threat_detection-1386843524,139,<167>May 08 2017 11:28:50,28068403601,1,0.0.0.0/514/udp,2b03-68901d991,11011,104.214.68.55,cisco_asa_threat_detection,85a79cc3-d3cc-4630-9636-4d21cf51a79a#2755,"{""id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a#2755"",""num_events"":2828,""data_type"":""passthrough"",""batch_id"":""85a79cc3-d3cc-4630-9636-4d21cf51a79a"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2754,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.196.23.117, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.196.23.117, IKE_DECODE SENDING Message (msgid=fe978ff6) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode sending message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:15:49.030Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,181,<167>May 08 2017 11:15:48,28067042204,1,0.0.0.0/514/udp,2b03-688ed139c,11011, ,cisco_asa_threat_detection,9e496144-3e81-481b-9bff-ba1b2a0cc5aa#1908,"{""id"":""9e496144-3e81-481b-9bff-ba1b2a0cc5aa#1908"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""9e496144-3e81-481b-9bff-ba1b2a0cc5aa"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1907,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,mountain view,google.com,google inc.,37.40599060058594,-122.0785140991211,california,ses,11011,84,fe978ff6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,199.241.104.101, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 199.241.104.101, IKE_DECODE SENDING Message (msgid=e15f67a5) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode sending message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:10:32.350Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,182,<167>May 08 2017 11:10:32,28066498411,1,0.0.0.0/514/udp,2b03-688e4c76b,11011, ,cisco_asa_threat_detection,bbecbe5c-a556-429a-a4ac-506ec0d4cd04#2291,"{""id"":""bbecbe5c-a556-429a-a4ac-506ec0d4cd04#2291"",""num_events"":2790,""data_type"":""passthrough"",""batch_id"":""bbecbe5c-a556-429a-a4ac-506ec0d4cd04"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2290,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,somerset,shi.com,shi international corp.,40.49934005737305,-74.52137756347656,new jersey,com,11011,84,e15f67a5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 199.241.104.101:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 199.241.104.101:500,firewall,2017-05-08T15:10:32.358Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,119,<167>May 08 2017 11:10:32,28066498426,1,0.0.0.0/514/udp,2b03-688e4c77a,11011, ,cisco_asa_threat_detection,bbecbe5c-a556-429a-a4ac-506ec0d4cd04#2297,"{""id"":""bbecbe5c-a556-429a-a4ac-506ec0d4cd04#2297"",""num_events"":2790,""data_type"":""passthrough"",""batch_id"":""bbecbe5c-a556-429a-a4ac-506ec0d4cd04"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2296,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:17:01.581Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:17:01,28067176473,1,0.0.0.0/514/udp,2b03-688ef2019,11011,global.com,cisco_asa_threat_detection,bd36b81f-d86d-457f-8cda-584e146e2b99#75,"{""id"":""bd36b81f-d86d-457f-8cda-584e146e2b99#75"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""bd36b81f-d86d-457f-8cda-584e146e2b99"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":74,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:32:45.127Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:32:45,28068883355,1,0.0.0.0/514/udp,2b03-689092b9b,11011,global.com,cisco_asa_threat_detection,7a756209-baa5-45d8-b67d-70bd17d1fe67#1516,"{""id"":""7a756209-baa5-45d8-b67d-70bd17d1fe67#1516"",""num_events"":2890,""data_type"":""passthrough"",""batch_id"":""7a756209-baa5-45d8-b67d-70bd17d1fe67"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1515,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,112.121.51.93, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 112.121.51.93, IKE_DECODE SENDING Message (msgid=788a46fb) with payloads : HDR + HASH (8) + DELETE (12) + NONE (0) total length : 80",%ASA-7-713236,ike_decode sending message with payloads : hdr + hash (8) + delete (12) + none (0),"firewall,ids",2017-05-08T15:33:22.104Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,180,<167>May 08 2017 11:33:22,28068955334,1,0.0.0.0/514/udp,2b03-6890a44c6,11011, ,cisco_asa_threat_detection,061b6b22-4b07-4e9c-8f09-ca9959fabcc0#1273,"{""id"":""061b6b22-4b07-4e9c-8f09-ca9959fabcc0#1273"",""num_events"":2962,""data_type"":""passthrough"",""batch_id"":""061b6b22-4b07-4e9c-8f09-ca9959fabcc0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1272,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,bangalore,mindtree.com,mindtree ltd,12.976229667663574,77.60328674316406,karnataka,dch,11011,80,788a46fb, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715027: Group = 137.135.115.174, IP = 137.135.115.174, IPSec SA Proposal # 2, Transform # 1 acceptable  Matches global IPSec SA entry # 7",%ASA-7-715027,ipsec sa proposal # 2,"firewall,ids",2017-05-08T15:31:22.500Z,514,172.21.15.12,cisco_asa_threat_detection-2894807004,172,<167>May 08 2017 11:31:22,28068713023,1,0.0.0.0/514/udp,2b03-68906923f,11011,137.135.115.174,cisco_asa_threat_detection,f6a0f626-3320-4f2d-a02a-380f2e3732a5#2352,"{""id"":""f6a0f626-3320-4f2d-a02a-380f2e3732a5#2352"",""num_events"":2818,""data_type"":""passthrough"",""batch_id"":""f6a0f626-3320-4f2d-a02a-380f2e3732a5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2351,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , ,transform # 1 acceptable  matches global ipsec sa entry # 7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:30:38.135Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:30:38,28068620724,1,0.0.0.0/514/udp,2b03-6890529b4,11011,global.com,cisco_asa_threat_detection,33713320-bcbf-41d1-a5cd-d453ee177853#638,"{""id"":""33713320-bcbf-41d1-a5cd-d453ee177853#638"",""num_events"":2938,""data_type"":""passthrough"",""batch_id"":""33713320-bcbf-41d1-a5cd-d453ee177853"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":637,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 66.171.66.14, IKE_DECODE RECEIVED Message (msgid=e29827e8) with payloads : HDR + HASH (8) + NONE (0) total length : 52",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + none (0),"firewall,ids",2017-05-08T15:09:33.502Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,166,<167>May 08 2017 11:09:33,28066404285,1,0.0.0.0/514/udp,2b03-688e357bd,11011, ,cisco_asa_threat_detection,e804acda-888a-4e57-89b8-e0b3143ecea0#1146,"{""id"":""e804acda-888a-4e57-89b8-e0b3143ecea0#1146"",""num_events"":2982,""data_type"":""passthrough"",""batch_id"":""e804acda-888a-4e57-89b8-e0b3143ecea0"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1145,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011,52,e29827e8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,184.106.122.142, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 184.106.122.142, IKE_DECODE RECEIVED Message (msgid=f9179ad1) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:27:12.338Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,183,<167>May 08 2017 11:27:12,28068219857,1,0.0.0.0/514/udp,2b03-688ff0bd1,11011, ,cisco_asa_threat_detection,54099ddf-ccfd-4754-950e-318d88029666#1730,"{""id"":""54099ddf-ccfd-4754-950e-318d88029666#1730"",""num_events"":2174,""data_type"":""passthrough"",""batch_id"":""54099ddf-ccfd-4754-950e-318d88029666"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1729,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,chicago,rackspace.com,core one-hour servers,41.85002899169922,-87.6500473022461,illinois,dch,11011,84,f9179ad1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , ,172.21.15.12,127.0.0.1,: %ASA-7-713906: IKE Receiver: Packet received on 199.255.154.12:500 from 184.106.122.142:500,%ASA-7-713906,ike receiver: packet received on 199.255.154.12:500 from 184.106.122.142:500,firewall,2017-05-08T15:27:12.337Z,514,172.21.15.12,cisco_asa_threat_detection-1524236100,119,<167>May 08 2017 11:27:12,28068219856,1,0.0.0.0/514/udp,2b03-688ff0bd0,11011, ,cisco_asa_threat_detection,54099ddf-ccfd-4754-950e-318d88029666#2112,"{""id"":""54099ddf-ccfd-4754-950e-318d88029666#2112"",""num_events"":2174,""data_type"":""passthrough"",""batch_id"":""54099ddf-ccfd-4754-950e-318d88029666"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2111,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}", , , , , , , , , ,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
